"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","phase_id","phase_description","phase_abrev","id_subphase","id_round","id_matchweek","id_week","week_description","matchweek_number","id_team_local","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_team_visitor","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","score_local","score_visitor","date","time","live","finalized","selected_players","arena_name","arena_town","period","crono","matchweek_descriptor","arena"
3942,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,849,2054,"Semana 14",15,879,1481,"Areslux CB","Areslux CB","GRA",880,1516,"C. Helios Skol","C. Helios Skol","HEL",81,87,348624000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 15",NA
3943,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,849,2054,"Semana 14",15,884,713,"Real Madrid","Real Madrid","MAD",883,582,"Joventut Freixenet","Joventut Freixenet","JOV",96,88,348624000,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 15",NA
3944,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,849,2054,"Semana 14",15,881,1535,"CB Hospitalet","CB Hospitalet","HOS",875,57,"FC Barcelona","FC Barcelona","BAR",82,98,348624000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 15",NA
3945,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,849,2054,"Semana 14",15,877,1422,"CB Cotonificio","CB Cotonificio","COT",888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",110,85,348624000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 15",NA
3946,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,849,2054,"Semana 14",15,885,836,"Manresa E.B.","Manresa E.B.","MAN",878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",98,112,348624000,43200,FALSE,TRUE,FALSE,"Pavelló Nou Congost","Manresa",NA,NA,"Jornada 15",NA
3947,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,849,2054,"Semana 14",15,886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",887,1793,"R.C. Nautico","R.C. Nautico","TEN",84,77,348624000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 15",NA
3948,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,850,2044,"Semana 15",16,886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",882,1565,"CBI Inmobank","CBI Inmobank","INM",99,90,349228800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 16",NA
3949,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,850,2044,"Semana 15",16,887,1793,"R.C. Nautico","R.C. Nautico","TEN",885,836,"Manresa E.B.","Manresa E.B.","MAN",91,90,349228800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 16",NA
3950,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,850,2044,"Semana 15",16,878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",877,1422,"CB Cotonificio","CB Cotonificio","COT",85,78,349228800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 16",NA
3951,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,850,2044,"Semana 15",16,888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",881,1535,"CB Hospitalet","CB Hospitalet","HOS",78,105,349228800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 16",NA
3952,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,850,2044,"Semana 15",16,875,57,"FC Barcelona","FC Barcelona","BAR",884,713,"Real Madrid","Real Madrid","MAD",96,86,349228800,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 16",NA
3953,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,850,2044,"Semana 15",16,883,582,"Joventut Freixenet","Joventut Freixenet","JOV",879,1481,"Areslux CB","Areslux CB","GRA",102,92,349228800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 16",NA
3954,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,850,2044,"Semana 15",16,880,1516,"C. Helios Skol","C. Helios Skol","HEL",876,183,"CD Basconia","CD Basconia","TAU",85,69,349228800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 16",NA
3955,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,851,2045,"Semana 16",17,882,1565,"CBI Inmobank","CBI Inmobank","INM",880,1516,"C. Helios Skol","C. Helios Skol","HEL",99,96,349833600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 17",NA
3956,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,851,2045,"Semana 16",17,876,183,"CD Basconia","CD Basconia","TAU",883,582,"Joventut Freixenet","Joventut Freixenet","JOV",87,78,349833600,43200,FALSE,TRUE,FALSE,"Fernando Buesa Arena","Vitoria-Gasteiz",NA,NA,"Jornada 17",NA
3957,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,851,2045,"Semana 16",17,879,1481,"Areslux CB","Areslux CB","GRA",875,57,"FC Barcelona","FC Barcelona","BAR",85,116,349833600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 17",NA
3958,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,851,2045,"Semana 16",17,884,713,"Real Madrid","Real Madrid","MAD",888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",101,81,349833600,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 17",NA
3959,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,851,2045,"Semana 16",17,881,1535,"CB Hospitalet","CB Hospitalet","HOS",878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",81,82,349833600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 17",NA
3960,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,851,2045,"Semana 16",17,877,1422,"CB Cotonificio","CB Cotonificio","COT",887,1793,"R.C. Nautico","R.C. Nautico","TEN",104,66,349833600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 17",NA
3961,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,851,2045,"Semana 16",17,885,836,"Manresa E.B.","Manresa E.B.","MAN",886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",102,84,349833600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 17",NA
3962,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,852,2046,"Semana 17",18,885,836,"Manresa E.B.","Manresa E.B.","MAN",882,1565,"CBI Inmobank","CBI Inmobank","INM",91,80,350438400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 18",NA
3963,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,852,2046,"Semana 17",18,886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",877,1422,"CB Cotonificio","CB Cotonificio","COT",79,91,350438400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 18",NA
3964,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,852,2046,"Semana 17",18,887,1793,"R.C. Nautico","R.C. Nautico","TEN",881,1535,"CB Hospitalet","CB Hospitalet","HOS",70,72,350438400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 18",NA
3965,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,852,2046,"Semana 17",18,878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",884,713,"Real Madrid","Real Madrid","MAD",83,74,350438400,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 18",NA
3966,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,852,2046,"Semana 17",18,888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",879,1481,"Areslux CB","Areslux CB","GRA",81,79,350438400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 18",NA
3967,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,852,2046,"Semana 17",18,875,57,"FC Barcelona","FC Barcelona","BAR",876,183,"CD Basconia","CD Basconia","TAU",115,82,350438400,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 18",NA
3968,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,852,2046,"Semana 17",18,883,582,"Joventut Freixenet","Joventut Freixenet","JOV",880,1516,"C. Helios Skol","C. Helios Skol","HEL",86,76,350438400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 18",NA
3969,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,853,2047,"Semana 18",19,882,1565,"CBI Inmobank","CBI Inmobank","INM",883,582,"Joventut Freixenet","Joventut Freixenet","JOV",110,92,351043200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 19",NA
3970,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,853,2047,"Semana 18",19,880,1516,"C. Helios Skol","C. Helios Skol","HEL",875,57,"FC Barcelona","FC Barcelona","BAR",92,101,351043200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 19",NA
3971,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,853,2047,"Semana 18",19,876,183,"CD Basconia","CD Basconia","TAU",888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",88,80,351043200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 19",NA
3972,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,853,2047,"Semana 18",19,879,1481,"Areslux CB","Areslux CB","GRA",878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",76,96,351043200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 19",NA
3973,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,853,2047,"Semana 18",19,884,713,"Real Madrid","Real Madrid","MAD",887,1793,"R.C. Nautico","R.C. Nautico","TEN",118,66,351043200,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 19",NA
3974,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,853,2047,"Semana 18",19,881,1535,"CB Hospitalet","CB Hospitalet","HOS",886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",74,70,351043200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 19",NA
3975,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,853,2047,"Semana 18",19,877,1422,"CB Cotonificio","CB Cotonificio","COT",885,836,"Manresa E.B.","Manresa E.B.","MAN",97,80,351043200,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 19",NA
3976,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,854,2048,"Semana 19",20,877,1422,"CB Cotonificio","CB Cotonificio","COT",882,1565,"CBI Inmobank","CBI Inmobank","INM",93,83,351648000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 20",NA
3977,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,854,2048,"Semana 19",20,885,836,"Manresa E.B.","Manresa E.B.","MAN",881,1535,"CB Hospitalet","CB Hospitalet","HOS",89,81,351648000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 20",NA
3978,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,854,2048,"Semana 19",20,886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",884,713,"Real Madrid","Real Madrid","MAD",92,78,351648000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 20",NA
3979,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,854,2048,"Semana 19",20,887,1793,"R.C. Nautico","R.C. Nautico","TEN",879,1481,"Areslux CB","Areslux CB","GRA",66,72,351648000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 20",NA
3980,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,854,2048,"Semana 19",20,878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",876,183,"CD Basconia","CD Basconia","TAU",91,66,351648000,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 20",NA
3981,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,854,2048,"Semana 19",20,888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",880,1516,"C. Helios Skol","C. Helios Skol","HEL",97,84,351648000,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 20",NA
3982,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,854,2048,"Semana 19",20,875,57,"FC Barcelona","FC Barcelona","BAR",883,582,"Joventut Freixenet","Joventut Freixenet","JOV",113,100,351648000,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 20",NA
3983,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,855,2049,"Semana 20",21,882,1565,"CBI Inmobank","CBI Inmobank","INM",875,57,"FC Barcelona","FC Barcelona","BAR",114,126,352252800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 21",NA
3984,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,855,2049,"Semana 20",21,883,582,"Joventut Freixenet","Joventut Freixenet","JOV",888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",96,89,352252800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 21",NA
3985,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,855,2049,"Semana 20",21,880,1516,"C. Helios Skol","C. Helios Skol","HEL",878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",106,95,352252800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 21",NA
3986,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,855,2049,"Semana 20",21,876,183,"CD Basconia","CD Basconia","TAU",887,1793,"R.C. Nautico","R.C. Nautico","TEN",76,82,352252800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 21",NA
3987,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,855,2049,"Semana 20",21,879,1481,"Areslux CB","Areslux CB","GRA",886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",112,76,352252800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 21",NA
3988,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,855,2049,"Semana 20",21,884,713,"Real Madrid","Real Madrid","MAD",885,836,"Manresa E.B.","Manresa E.B.","MAN",106,75,352252800,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 21",NA
3989,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,855,2049,"Semana 20",21,881,1535,"CB Hospitalet","CB Hospitalet","HOS",877,1422,"CB Cotonificio","CB Cotonificio","COT",59,68,352252800,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 21",NA
3990,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,856,2050,"Semana 21",22,881,1535,"CB Hospitalet","CB Hospitalet","HOS",882,1565,"CBI Inmobank","CBI Inmobank","INM",70,75,352857600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 22",NA
3991,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,856,2050,"Semana 21",22,877,1422,"CB Cotonificio","CB Cotonificio","COT",884,713,"Real Madrid","Real Madrid","MAD",69,73,352857600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 22",NA
3992,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,856,2050,"Semana 21",22,885,836,"Manresa E.B.","Manresa E.B.","MAN",879,1481,"Areslux CB","Areslux CB","GRA",81,90,352857600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 22",NA
3993,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,856,2050,"Semana 21",22,886,1662,"CB OAR Pepsi","CB OAR Pepsi","OAR",876,183,"CD Basconia","CD Basconia","TAU",89,84,352857600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 22",NA
3994,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,856,2050,"Semana 21",22,887,1793,"R.C. Nautico","R.C. Nautico","TEN",880,1516,"C. Helios Skol","C. Helios Skol","HEL",90,84,352857600,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 22",NA
3995,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,856,2050,"Semana 21",22,878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",883,582,"Joventut Freixenet","Joventut Freixenet","JOV",80,80,352857600,43200,FALSE,TRUE,FALSE,"WiZink Center","Madrid",NA,NA,"Jornada 22",NA
3996,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,856,2050,"Semana 21",22,888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",875,57,"FC Barcelona","FC Barcelona","BAR",84,93,352857600,43200,FALSE,TRUE,FALSE,"Polideportivo Pisuerga",NA,NA,NA,"Jornada 22",NA
3997,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,0,NA,NA,NA,0,0,857,2051,"Semana 22",23,882,1565,"CBI Inmobank","CBI Inmobank","INM",888,1811,"Miñón Valladolid","Miñón Valladolid","FOR",101,108,353462400,43200,FALSE,TRUE,FALSE,NA,NA,NA,NA,"Jornada 23",NA
3998,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",45,1980,107,107,"Liga Regular","LR",0,0,857,2051,"Semana 22",23,875,57,"FC Barcelona","FC Barcelona","BAR",878,426,"Estudiantes Mudespa","Estudiantes Mudespa","EST",122,86,353462400,43200,FALSE,TRUE,FALSE,"Palau Blaugrana","Barcelona",NA,NA,"Jornada 23",NA
