"id_competition","competition_name","competition_official_name","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_match","id_license","license_id","license_id_person","license_licenseStr","license_licenseStr15","license_licenseAbbrev","license_licenseNick","license_id_type","license_active","id_license_type","id_license_subtype","id_team","team_id_team_denomination","team_team_actual_name","team_team_actual_short_name","team_team_abbrev_name","order","id_playbyplaytype","type_description","type_normalized_description","shirt_number","local","period","minute","second","crono","score_local","score_visitor","posX","posY","wall_clock","statistics_3pt_success","statistics_3pt_tried","statistics_2pt_success","statistics_2pt_tried","statistics_1pt_success","statistics_1pt_tried","statistics_total_rebound","statistics_asis","statistics_steals","statistics_turnovers","statistics_blocks","statistics_personal_fouls","statistics_received_fouls","statistics_points","...1"
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005464,30005464,21104932,"Kenneth Bernard Faried Lewis","Kenneth Faried","K. Faried","Faried",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",21701,115,"Sale Pista","Substitution - Out","35",FALSE,1,0,19,00:00:19,20,22,0,0,65985,0,0,0,3,1,2,3,1,0,1,0,0,1,1,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005375,30005375,21104852,"Anthony Randolph Lawson","AJ Lawson","AJ Lawson","Lawson",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",21801,115,"Sale Pista","Substitution - Out","1",FALSE,1,0,19,00:00:19,20,22,0,0,65985,1,1,3,3,0,0,2,0,0,2,0,1,0,9,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004071,30004071,21103581,"Stefan  Joksimovic ","Stefan Joksimovic","S. Joksimovic","Joksimovic",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",21901,112,"Entra Pista","Substitution - In","6",FALSE,1,0,19,00:00:19,20,22,0,0,65985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211797,20211797,20211797,"Rodions  Kurucs ","Rodions Kurucs","R. Kurucs","Kurucs",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",22001,112,"Entra Pista","Substitution - In","7",FALSE,1,0,19,00:00:19,20,22,0,0,65985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30000202,30000202,21100193,"Matteo  Spagnolo ","Matteo Spagnolo","M. Spagnolo","Spagnolo",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",22101,92,"Canasta de 1","Free Throw Made","10",FALSE,1,0,19,00:00:19,20,23,0,0,66016,0,0,1,1,1,1,4,2,0,0,0,1,1,3,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30000202,30000202,21100193,"Matteo  Spagnolo ","Matteo Spagnolo","M. Spagnolo","Spagnolo",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",22401,115,"Sale Pista","Substitution - Out","10",FALSE,1,0,19,00:00:19,20,23,0,0,66018,0,0,1,1,1,1,4,2,0,0,0,1,1,3,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004878,30004878,21104384,"Kobi Jordan Simmons ","Kobi Simmons","K. Simmons","Simmons",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",22501,112,"Entra Pista","Substitution - In","2",FALSE,1,0,19,00:00:19,20,23,0,0,66018,0,0,0,0,2,2,0,2,0,0,0,1,1,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20201871,20201871,20201871,"Ricard  Rubio Vives","Ricky Rubio","R. Rubio","Rubio",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",23201,98,"Intento fallado de 3","3-Point Shot Missed","9",TRUE,1,0,2,00:00:02,20,23,4976,-5428,66041,0,1,2,3,0,0,1,0,0,0,0,0,1,4,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23301,116,"Final de Periodo","End of the Quarter",NA,FALSE,1,0,0,00:00:00,20,23,0,0,66060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23401,121,"Inicio Periodo","Start of the Quarter",NA,FALSE,2,10,0,00:10:00,20,23,0,0,66060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30000927,30000927,21100827,"Kwan Treill Cheatham Jr","Kwan Cheatham","K. Cheatham","Cheatham",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",23601,115,"Sale Pista","Substitution - Out","55",TRUE,2,10,0,00:10:00,20,23,0,0,66191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211947,20211947,20211947,"Nicolas  Laprovittola ","Nico Laprovittola","N. Laprovittola","Laprovittola",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",23701,115,"Sale Pista","Substitution - Out","10",TRUE,2,10,0,00:10:00,20,23,0,0,66191,1,3,2,5,2,2,0,2,1,0,0,0,2,9,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005413,30005413,21104890,"Rejean Amor Ellis","Boogie Ellis","B. Ellis","Ellis",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",23801,112,"Entra Pista","Substitution - In","3",TRUE,2,10,0,00:10:00,20,23,0,0,66191,0,0,0,1,0,0,0,0,0,0,0,1,1,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30000095,30000095,21100094,"Yannick Story Kraag ","Yannick Kraag","Y. Kraag","Kraag",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",23901,112,"Entra Pista","Substitution - In","1",TRUE,2,10,0,00:10:00,20,23,0,0,66191,0,0,0,2,0,0,2,0,0,0,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30001957,30001957,21101631,"Markus Anthony Howard ","Markus Howard","M. Howard","Howard",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",24001,115,"Sale Pista","Substitution - Out","0",FALSE,2,10,0,00:10:00,20,23,0,0,66191,0,1,0,0,0,0,1,1,0,1,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005346,30005346,21104824,"Devvajne Stevvart Jr","DJ Stewart Jr","DJ Stewart","Stewart",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",24101,112,"Entra Pista","Substitution - In","3",FALSE,2,10,0,00:10:00,20,23,0,0,66191,0,2,0,0,0,0,1,0,0,0,0,1,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004878,30004878,21104384,"Kobi Jordan Simmons ","Kobi Simmons","K. Simmons","Simmons",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",24501,98,"Intento fallado de 3","3-Point Shot Missed","2",FALSE,2,9,47,00:09:47,20,23,6008,4030,66240,0,1,0,0,2,2,0,2,0,0,0,1,1,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005413,30005413,21104890,"Rejean Amor Ellis","Boogie Ellis","B. Ellis","Ellis",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",24601,104,"Rebote Defensivo","Defensive Rebound","3",TRUE,2,9,47,00:09:47,20,23,378,985,66240,0,0,0,1,0,0,1,0,0,0,0,1,1,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20201871,20201871,20201871,"Ricard  Rubio Vives","Ricky Rubio","R. Rubio","Rubio",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",24801,106,"Pérdida","Turnover","9",TRUE,2,9,28,00:09:28,20,23,0,0,66261,0,1,2,3,0,0,1,0,0,1,0,0,1,4,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211797,20211797,20211797,"Rodions  Kurucs ","Rodions Kurucs","R. Kurucs","Kurucs",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",25101,98,"Intento fallado de 3","3-Point Shot Missed","7",FALSE,2,9,9,00:09:09,20,23,4856,5462,66282,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20210830,20210830,20210830,"Tadas Sedekerskis","Tadas Sedekerskis","T. Sedekerskis","Sedekerskis",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",25201,101,"Rebote Ofensivo","Offensive Rebound","8",FALSE,2,9,9,00:09:09,20,23,123,-333,66282,0,0,1,2,0,1,3,0,0,0,0,0,2,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20210830,20210830,20210830,"Tadas Sedekerskis","Tadas Sedekerskis","T. Sedekerskis","Sedekerskis",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",25301,97,"Intento fallado de 2","2-Point Shot Missed","8",FALSE,2,9,4,00:09:04,20,23,316,-660,66286,0,0,1,3,0,1,3,0,0,0,0,0,2,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20210830,20210830,20210830,"Tadas Sedekerskis","Tadas Sedekerskis","T. Sedekerskis","Sedekerskis",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",25401,101,"Rebote Ofensivo","Offensive Rebound","8",FALSE,2,9,4,00:09:04,20,23,0,-453,66286,0,0,1,3,0,1,4,0,0,0,0,0,2,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004878,30004878,21104384,"Kobi Jordan Simmons ","Kobi Simmons","K. Simmons","Simmons",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",25501,94,"Canasta de 3","3-Point Shot Made","2",FALSE,2,9,0,00:09:00,20,26,6042,-4074,66290,1,2,0,0,2,2,0,2,0,0,0,1,1,5,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20210830,20210830,20210830,"Tadas Sedekerskis","Tadas Sedekerskis","T. Sedekerskis","Sedekerskis",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",25601,108,"Asistencia tiro de 3","Assist 3-Point Shot","8",FALSE,2,9,0,00:09:00,20,26,0,0,66290,0,0,1,3,0,1,4,1,0,0,0,0,2,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005413,30005413,21104890,"Rejean Amor Ellis","Boogie Ellis","B. Ellis","Ellis",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",25901,94,"Canasta de 3","3-Point Shot Made","3",TRUE,2,8,35,00:08:35,23,26,5213,-5289,66333,1,1,0,1,0,0,1,0,0,0,0,1,1,3,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20204133,20204133,20204133,"Alejandro  Reyes Abad","Álex Reyes","A. Reyes","Reyes",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",26001,108,"Asistencia tiro de 3","Assist 3-Point Shot","18",TRUE,2,8,35,00:08:35,23,26,0,0,66333,1,2,1,1,0,0,1,1,1,0,0,0,1,5,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20204133,20204133,20204133,"Alejandro  Reyes Abad","Álex Reyes","A. Reyes","Reyes",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",26201,161,"Personal 2TL","Foul 2FT","18",TRUE,2,8,21,00:08:21,23,26,0,0,66354,1,2,1,1,0,0,1,1,1,0,0,1,1,5,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211797,20211797,20211797,"Rodions  Kurucs ","Rodions Kurucs","R. Kurucs","Kurucs",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",26301,110,"Falta recibida","Foul Received","7",FALSE,2,8,21,00:08:21,23,26,0,0,66354,0,1,0,0,0,0,0,0,0,0,0,0,2,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004878,30004878,21104384,"Kobi Jordan Simmons ","Kobi Simmons","K. Simmons","Simmons",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",26401,119,"Asistencia Falta Recibida","Assist Foul Received","2",FALSE,2,8,21,00:08:21,23,26,0,0,66354,1,2,0,0,2,2,0,3,0,0,0,1,1,5,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20210830,20210830,20210830,"Tadas Sedekerskis","Tadas Sedekerskis","T. Sedekerskis","Sedekerskis",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",26601,115,"Sale Pista","Substitution - Out","8",FALSE,2,8,21,00:08:21,23,26,0,0,66359,0,0,1,3,0,1,4,1,0,0,0,0,2,2,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30003966,30003966,21103485,"Christopher  Theoret Duarte","Chris Duarte","C. Duarte","Duarte",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",26701,112,"Entra Pista","Substitution - In","5",FALSE,2,8,21,00:08:21,23,26,0,0,66359,1,1,0,0,0,0,0,0,0,1,0,0,0,3,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30000095,30000095,21100094,"Yannick Story Kraag ","Yannick Kraag","Y. Kraag","Kraag",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",26901,115,"Sale Pista","Substitution - Out","1",TRUE,2,8,21,00:08:21,23,26,0,0,66371,0,0,0,2,0,0,2,0,0,0,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20210828,20210828,20210828,"Emir  Sulejmanovic ","Emir Sulejmanovic","E. Sulejmanovic","Sulejmanovic",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",27001,112,"Entra Pista","Substitution - In","19",TRUE,2,8,21,00:08:21,23,26,0,0,66371,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211797,20211797,20211797,"Rodions  Kurucs ","Rodions Kurucs","R. Kurucs","Kurucs",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",27101,92,"Canasta de 1","Free Throw Made","7",FALSE,2,8,21,00:08:21,23,27,0,0,66390,0,1,0,0,1,1,0,0,0,0,0,0,2,1,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211797,20211797,20211797,"Rodions  Kurucs ","Rodions Kurucs","R. Kurucs","Kurucs",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",27201,96,"Intento fallado de 1","Free Throw Missed","7",FALSE,2,8,21,00:08:21,23,27,0,0,66407,0,1,0,0,1,2,0,0,0,0,0,0,2,1,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30001229,30001229,21101034,"Eli John Ndiaye Faye","Eli Ndiaye","E. Ndiaye","Ndiaye",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",27301,104,"Rebote Defensivo","Defensive Rebound","4",TRUE,2,8,21,00:08:21,23,27,391,-534,66407,0,0,0,1,0,0,1,0,0,0,0,1,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20201871,20201871,20201871,"Ricard  Rubio Vives","Ricky Rubio","R. Rubio","Rubio",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",27701,97,"Intento fallado de 2","2-Point Shot Missed","9",TRUE,2,8,10,00:08:10,23,27,409,-822,66418,0,1,2,4,0,0,1,0,0,1,0,0,1,4,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004071,30004071,21103581,"Stefan  Joksimovic ","Stefan Joksimovic","S. Joksimovic","Joksimovic",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",27801,104,"Rebote Defensivo","Defensive Rebound","6",FALSE,2,8,10,00:08:10,23,27,34,578,66418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005413,30005413,21104890,"Rejean Amor Ellis","Boogie Ellis","B. Ellis","Ellis",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",28001,161,"Personal 2TL","Foul 2FT","3",TRUE,2,8,2,00:08:02,23,27,0,0,66433,1,1,0,1,0,0,1,0,0,0,0,2,1,3,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005346,30005346,21104824,"Devvajne Stevvart Jr","DJ Stewart Jr","DJ Stewart","Stewart",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",28101,110,"Falta recibida","Foul Received","3",FALSE,2,8,2,00:08:02,23,27,0,0,66433,0,2,0,0,0,0,1,0,0,0,0,1,1,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005346,30005346,21104824,"Devvajne Stevvart Jr","DJ Stewart Jr","DJ Stewart","Stewart",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",28201,96,"Intento fallado de 1","Free Throw Missed","3",FALSE,2,8,2,00:08:02,23,27,0,0,66449,0,2,0,0,0,1,1,0,0,0,0,1,1,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005346,30005346,21104824,"Devvajne Stevvart Jr","DJ Stewart Jr","DJ Stewart","Stewart",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",28301,92,"Canasta de 1","Free Throw Made","3",FALSE,2,8,2,00:08:02,23,28,0,0,66460,0,2,0,0,1,2,1,0,0,0,0,1,1,1,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004071,30004071,21103581,"Stefan  Joksimovic ","Stefan Joksimovic","S. Joksimovic","Joksimovic",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",28701,159,"Personal no TL","Foul No FT","6",FALSE,2,8,0,00:08:00,23,28,0,0,66468,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20201871,20201871,20201871,"Ricard  Rubio Vives","Ricky Rubio","R. Rubio","Rubio",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",28801,110,"Falta recibida","Foul Received","9",TRUE,2,8,0,00:08:00,23,28,0,0,66468,0,1,2,4,0,0,1,0,0,1,0,0,2,4,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30005413,30005413,21104890,"Rejean Amor Ellis","Boogie Ellis","B. Ellis","Ellis",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29001,97,"Intento fallado de 2","2-Point Shot Missed","3",TRUE,2,7,46,00:07:46,23,28,1875,-248,66494,1,1,0,2,0,0,1,0,0,0,0,2,1,3,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30001229,30001229,21101034,"Eli John Ndiaye Faye","Eli Ndiaye","E. Ndiaye","Ndiaye",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29101,101,"Rebote Ofensivo","Offensive Rebound","4",TRUE,2,7,46,00:07:46,23,28,0,-4472,66494,0,0,0,1,0,0,2,0,0,0,0,1,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30001229,30001229,21101034,"Eli John Ndiaye Faye","Eli Ndiaye","E. Ndiaye","Ndiaye",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29301,98,"Intento fallado de 3","3-Point Shot Missed","4",TRUE,2,7,38,00:07:38,23,28,1707,-7087,66501,0,1,0,1,0,0,2,0,0,0,0,1,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29401,101,"Rebote Ofensivo","Offensive Rebound",NA,TRUE,2,7,38,00:07:38,23,28,0,0,66501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20204133,20204133,20204133,"Alejandro  Reyes Abad","Álex Reyes","A. Reyes","Reyes",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29601,115,"Sale Pista","Substitution - Out","18",TRUE,2,7,34,00:07:34,23,28,0,0,66511,1,2,1,1,0,0,1,1,1,0,0,1,1,5,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004053,30004053,21103564,"Isaac  Nogués Gonzalez","Isaac Nogués","I. Nogués","Nogués",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29701,112,"Entra Pista","Substitution - In","32",TRUE,2,7,34,00:07:34,23,28,0,0,66511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,30004053,30004053,21103564,"Isaac  Nogués Gonzalez","Isaac Nogués","I. Nogués","Nogués",202,FALSE,202,NA,4482,3417,"Asisa Joventut","Asisa Joventut","JOV",29901,106,"Pérdida","Turnover","32",TRUE,2,7,19,00:07:19,23,28,0,0,66545,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
3,"Supercopa","Supercopa Endesa","https://static.acb.com/img/14/39/3/27868634006.png","https://static.acb.com/img/1c/1a/3d/27940034120.png",91,2026,103,105681,20211797,20211797,20211797,"Rodions  Kurucs ","Rodions Kurucs","R. Kurucs","Kurucs",202,FALSE,202,NA,4484,3418,"Kosner Baskonia","Kosner Baskonia","BKN",30001,103,"Recuperación","Steal","7",FALSE,2,7,19,00:07:19,23,28,0,0,66545,0,1,0,0,1,2,0,0,1,0,0,0,2,1,NA
