"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","match_number","points","time_played","x3pt_success","x3pt_tried","x3pt_percentage","x2pt_success","x2pt_tried","x2pt_percentage","x1pt_success","x1pt_tried","x1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","differential","tournament_number2","defeats","victories","tie","team_score","rival_team_score","timeouts","time_as_leader","leader_changes","maximun_difference","points_after_steal","points_in_the_paint","second_opportinity_points","bench_points","best_streak"
2183938,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104608,NA,NA,TRUE,4390,4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,80,12000,8,27,29,23,49,46,10,17,58,22,17,39,16,6,7,11,4,2,4,20,18,82,-50,-1,13,0,0,80,90,5,386,3,3,3,44,8,49,11
2183939,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104608,NA,NA,FALSE,4397,4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,90,12000,10,28,35,22,38,57,16,24,66,29,15,44,18,5,10,11,2,4,3,19,20,104,50,-1,0,13,0,90,80,3,1986,3,19,0,34,2,36,10
2183853,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104607,NA,NA,FALSE,4385,4396,2725,"BAXI Manresa","BAXI Manresa","BAX",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",1,84,12000,7,18,38,22,38,57,19,29,65,23,6,29,18,10,14,16,0,3,3,22,25,90,-35,-1,13,0,0,84,91,3,170,1,5,6,42,5,46,9
2183852,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104607,NA,NA,TRUE,4396,4396,2725,"BAXI Manresa","BAXI Manresa","BAX",4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",1,91,12000,14,32,43,17,31,54,15,24,62,25,8,33,19,10,17,17,4,0,4,25,22,96,35,-1,0,13,0,91,84,2,2038,2,12,7,34,6,29,9
2183631,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104606,NA,NA,FALSE,4389,4401,2674,"Coviran Granada","Coviran Granada","COV",4389,2711,"Surne Bilbao","Surne Bilbao","SBB",1,88,13500,12,32,37,16,39,41,20,31,64,26,11,37,17,9,10,3,4,7,2,27,27,84,20,-1,0,13,0,88,84,3,1638,7,7,5,28,5,21,6
2183630,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104606,NA,NA,TRUE,4401,4401,2674,"Coviran Granada","Coviran Granada","COV",4389,2711,"Surne Bilbao","Surne Bilbao","SBB",1,84,13500,5,29,17,18,36,50,33,41,80,34,17,51,10,4,19,8,8,4,0,29,26,81,-20,-1,13,0,0,84,88,4,416,7,5,0,36,11,54,6
2183519,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104605,NA,NA,TRUE,4387,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,73,12000,10,29,34,13,29,44,17,22,77,34,8,42,15,7,17,6,5,2,1,25,20,78,5,-1,0,13,0,73,72,4,175,3,4,5,24,10,24,10
2183520,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104605,NA,NA,FALSE,4402,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,72,12000,5,23,21,24,48,50,9,18,50,26,12,38,12,12,15,4,2,5,2,23,23,65,-5,-1,12,0,0,72,73,4,2025,3,13,2,46,8,14,8
2183379,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104604,NA,NA,TRUE,4395,4395,2669,"Río Breogán","Río Breogán","BRE",4388,2662,"Real Madrid","Real Madrid","RMB",1,85,12000,12,38,31,20,36,55,9,11,81,22,13,35,18,6,8,8,0,5,0,16,15,86,-90,-1,13,0,0,85,103,5,353,3,8,7,40,18,53,10
2183380,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104604,NA,NA,FALSE,4388,4395,2669,"Río Breogán","Río Breogán","BRE",4388,2662,"Real Madrid","Real Madrid","RMB",1,103,12000,15,29,51,25,41,60,8,10,80,28,10,38,25,5,10,12,5,0,8,15,16,135,90,-1,0,13,0,103,85,3,1862,3,18,0,48,9,43,13
2183266,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104603,NA,NA,FALSE,4399,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",1,94,12000,16,33,48,14,30,46,18,29,62,28,10,38,26,9,14,17,0,2,2,25,25,107,20,-1,0,13,0,94,90,4,1364,3,11,3,22,2,52,11
2183265,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5900,104603,NA,NA,TRUE,4392,4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",1,90,12000,7,22,31,23,39,58,23,31,74,27,6,33,16,9,11,8,2,0,1,25,25,100,-20,-1,13,0,0,90,94,5,802,2,14,4,44,6,9,10
2187035,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104620,NA,NA,TRUE,4393,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4386,2660,"Barça","Barça","BAR",1,84,12000,13,31,41,14,22,63,17,23,73,25,7,32,18,3,15,6,0,1,2,27,21,83,5,-1,0,13,0,84,83,3,14,1,1,10,26,2,26,7
2187036,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104620,NA,NA,FALSE,4386,4393,2667,"UCAM Murcia","UCAM Murcia","UCM",4386,2660,"Barça","Barça","BAR",1,83,12000,9,24,37,22,39,56,12,21,57,23,5,28,22,8,6,2,1,0,6,22,26,99,-5,-1,13,0,0,83,84,4,2313,0,16,4,40,4,38,7
2186872,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104619,NA,NA,FALSE,4398,4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",1,85,12000,6,21,28,19,31,61,29,37,78,25,10,35,11,4,12,22,0,3,1,25,25,85,-20,-1,12,0,0,85,89,4,51,0,2,7,28,4,64,7
2186871,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104619,NA,NA,TRUE,4391,4391,2665,"La Laguna Tenerife","La Laguna TFE","LLT",4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",1,89,12000,10,24,41,18,39,46,23,28,82,21,11,32,15,7,5,3,3,0,0,26,24,99,20,-1,0,13,0,89,85,5,2340,1,18,6,24,6,48,10
2186676,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104617,NA,NA,FALSE,4392,4388,2662,"Real Madrid","Real Madrid","RMB",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,78,12000,3,16,18,27,52,51,15,17,88,21,13,34,16,4,13,6,4,4,3,21,17,75,-105,-1,13,0,0,78,99,4,315,4,5,6,44,10,27,7
2186675,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104617,NA,NA,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,99,12000,14,34,41,19,31,61,19,24,79,23,10,33,18,9,7,10,6,2,7,17,20,122,105,-1,0,13,0,99,78,3,1835,4,22,6,34,11,65,8
2186645,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104618,NA,NA,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",1,101,12000,17,36,47,16,30,53,18,26,69,24,10,34,14,11,9,24,4,2,2,17,26,121,180,-1,0,13,0,101,65,1,2184,1,36,12,30,10,57,16
2186646,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104618,NA,NA,FALSE,4387,4397,2671,"Valencia Basket","Valencia Basket","VBC",4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",1,65,12000,5,24,20,21,37,56,8,11,72,23,9,32,13,6,17,8,4,3,1,26,17,53,-180,-1,13,0,0,65,101,4,115,1,5,2,40,3,31,8
2186504,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104616,NA,NA,FALSE,4384,4396,2725,"BAXI Manresa","BAXI Manresa","BAX",4384,2658,"Unicaja","Unicaja","UNI",1,98,12000,10,26,38,22,37,59,24,28,85,23,11,34,17,9,14,10,2,3,5,33,27,102,30,-1,0,13,0,98,92,2,1431,3,14,0,40,4,44,8
2186503,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104616,NA,NA,TRUE,4396,4396,2725,"BAXI Manresa","BAXI Manresa","BAX",4384,2658,"Unicaja","Unicaja","UNI",1,92,12000,9,32,28,20,30,66,25,35,71,23,12,35,19,3,13,11,5,2,5,28,31,99,-30,-1,13,0,0,92,98,5,914,3,8,2,38,7,46,12
2186335,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104615,NA,NA,TRUE,4399,4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,77,12000,7,27,25,23,38,60,10,13,76,34,6,40,18,8,14,14,2,1,1,19,20,93,30,-1,0,13,0,77,71,3,1694,4,7,2,38,3,23,11
2186336,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104615,NA,NA,FALSE,4402,4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",4402,2680,"Recoletas Salud San Pablo Burgos","Recoletas Salud","BUR",1,71,12000,9,31,29,15,46,32,14,14,100,28,15,43,15,12,14,9,1,2,2,20,19,72,-30,-1,13,0,0,71,77,5,546,4,5,10,26,5,37,8
2186167,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104614,NA,NA,TRUE,4389,4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4394,2716,"Joventut Badalona","Joventut","JOV",1,80,12000,9,27,33,17,40,42,19,20,95,22,11,33,13,5,8,8,4,3,5,20,23,85,20,-1,0,13,0,80,76,3,2334,0,10,9,30,0,31,9
2186168,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104614,NA,NA,FALSE,4394,4389,2711,"Surne Bilbao","Surne Bilbao","SBB",4394,2716,"Joventut Badalona","Joventut","JOV",1,76,12000,8,30,26,19,31,61,14,16,87,25,10,35,20,3,12,10,3,4,3,23,20,82,-20,-1,13,0,0,76,80,3,0,0,0,2,32,2,29,7
2186056,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104613,NA,NA,FALSE,4390,4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",1,78,12000,8,27,29,16,36,44,22,29,75,22,10,32,14,7,10,9,6,2,0,23,25,81,-80,-1,13,0,0,78,94,4,112,1,4,4,30,7,41,11
2186055,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104613,NA,NA,TRUE,4385,4385,2659,"MoraBanc Andorra","MoraBanc And","MBA",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",1,94,12000,12,29,41,19,35,54,20,24,83,28,10,38,17,7,12,3,3,6,4,26,23,101,80,-1,0,13,0,94,78,1,2234,1,16,0,34,6,46,10
2185944,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104612,NA,NA,FALSE,4395,4401,2674,"Coviran Granada","Coviran Granada","COV",4395,2669,"Río Breogán","Río Breogán","BRE",1,83,12000,11,27,40,24,34,70,2,4,50,22,7,29,22,15,18,8,4,2,3,22,18,101,95,-1,0,13,0,83,64,3,1985,6,21,2,40,4,41,8
2185943,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5901,104612,NA,NA,TRUE,4401,4401,2674,"Coviran Granada","Coviran Granada","COV",4395,2669,"Río Breogán","Río Breogán","BRE",1,64,12000,5,24,20,18,40,45,13,21,61,18,20,38,11,9,23,12,2,4,5,19,22,51,-95,-1,13,0,0,64,83,5,204,6,2,4,34,4,28,11
2207634,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104628,NA,NA,FALSE,4392,4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,88,12000,9,29,31,23,46,50,15,19,78,19,16,35,21,12,15,15,2,3,2,26,19,86,-135,-1,13,0,0,88,115,1,0,0,0,10,44,15,43,8
2207633,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104628,NA,NA,TRUE,4398,4398,2710,"Kosner Baskonia","Kosner Baskonia","BKN",4392,2666,"Casademont Zaragoza","Casademont Zgz","CAZ",1,115,12000,15,30,50,21,32,65,28,32,87,26,10,36,26,11,16,28,3,2,9,19,26,150,135,-1,0,13,0,115,88,1,2370,0,38,13,42,10,51,12
2192617,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104623,NA,NA,FALSE,4389,4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4389,2711,"Surne Bilbao","Surne Bilbao","SBB",1,98,13500,10,25,40,19,33,57,30,35,85,19,6,25,23,7,12,2,3,2,4,28,26,106,5,-1,0,13,0,98,97,5,267,4,3,0,36,0,50,12
2192616,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104623,NA,NA,TRUE,4390,4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",4389,2711,"Surne Bilbao","Surne Bilbao","SBB",1,97,13500,9,27,33,20,40,50,30,35,85,24,15,39,16,6,13,4,3,3,3,26,28,104,-5,-1,13,0,0,97,98,3,2241,4,22,2,28,9,37,8
2189491,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104629,NA,NA,TRUE,4386,4386,2660,"Barça","Barça","BAR",4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",1,97,12000,16,26,61,18,27,66,13,20,65,20,6,26,21,6,17,5,3,0,2,20,23,113,25,-1,0,13,0,97,92,3,2353,1,15,0,36,4,34,9
2189492,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104629,NA,NA,FALSE,4399,4386,2660,"Barça","Barça","BAR",4399,2728,"Bàsquet Girona","Bàsquet Girona","GIR",1,92,12000,7,21,33,29,44,65,13,15,86,13,10,23,25,6,14,16,0,2,4,23,20,96,-25,-1,13,0,0,92,97,5,16,1,1,8,44,9,38,7
2189243,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104627,NA,NA,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4401,2674,"Coviran Granada","Coviran Granada","COV",1,94,12000,15,31,48,17,25,68,15,21,71,26,5,31,21,7,18,9,5,2,5,18,24,114,75,-1,0,13,0,94,79,2,2347,0,20,2,32,2,39,9
2189244,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104627,NA,NA,FALSE,4401,4388,2662,"Real Madrid","Real Madrid","RMB",4401,2674,"Coviran Granada","Coviran Granada","COV",1,79,12000,5,17,29,23,47,48,18,20,90,21,11,32,13,13,16,18,3,4,4,24,18,76,-75,-1,13,0,0,79,94,4,0,0,0,11,42,6,20,9
2189020,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104626,NA,NA,FALSE,4397,4394,2716,"Asisa Joventut","Asisa Joventut","JOV",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,87,12000,11,32,34,23,40,57,8,20,40,24,14,38,25,10,12,17,1,3,1,24,21,93,-15,-1,13,0,0,87,90,4,645,6,6,8,44,4,46,7
2189019,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104626,NA,NA,TRUE,4394,4394,2716,"Asisa Joventut","Asisa Joventut","JOV",4397,2671,"Valencia Basket","Valencia Basket","VBC",1,90,12000,6,24,25,27,40,67,18,25,72,25,13,38,18,5,11,6,3,1,2,21,24,107,15,-1,0,13,0,90,87,5,1597,6,10,4,54,9,32,7
2188962,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5902,104625,NA,NA,FALSE,4396,4387,2661,"Hiopos Lleida","Hiopos Lleida","HIO",4396,2725,"BAXI Manresa","BAXI Manresa","BAX",1,99,12000,17,30,56,14,23,60,20,22,90,22,6,28,23,5,20,10,5,3,1,27,26,112,45,-1,0,13,0,99,90,3,2034,1,16,3,28,2,58,8
