"id_competition","edition_year","id_match","matchweek_number","week_description","order","abb_local","abb","license_id","license_licenseStr15","license_licenseAbbrev","license_licenseNick","id_play","type_description","type_normalized_description","local","period","minute","second","crono","score_local","score_visitor","wall_clock","player_asist","player_shoot","asist_type","recovered_block","player_points","msg_type","three_make","three_misses","two_make","two_misses","free_make","free_misses","dunk","dunk_misses","valoracion","reboundOff","reboundDef","rebounds","asistencias","pts_diff","lado","a1","a2","a3","a4","a5","h1","h2","h3","h4","h5","NA1","NA2","NA3","NA4","NA5"
1,2026,105375,1,"Semana 1",46201,"SBB","SBB",20212056,"Manex Ansorregi","M. Ansorregi","Ansorregi",112,"Entra Pista","Substitution - In",TRUE,2,2,12,00:02:12,34,31,67513,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"h","Rafael Villar","Lukasz Kolenda","Yordan Minchev","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Nate Darling",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",46401,"SBB","K&U",30005444,"JD Notae","JD Notae","Notae",93,"Canasta de 2","2-Point Shot Made",FALSE,2,1,51,00:01:51,34,33,67553,NA,NA,NA,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,"a","Rafael Villar","Lukasz Kolenda","Yordan Minchev","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Nate Darling",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",46701,"SBB","K&U",30005354,"Yordan Minchev","Y. Minchev","Minchev",161,"Personal 2TL","Foul 2FT",FALSE,2,1,30,00:01:30,34,33,67575,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,"a","Rafael Villar","Lukasz Kolenda","Yordan Minchev","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Nate Darling",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",46801,"SBB","SBB",20212984,"Darrun Hilliard","D. Hilliard","Hilliard",110,"Falta recibida","Foul Received",TRUE,2,1,30,00:01:30,34,33,67575,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"h","Rafael Villar","Lukasz Kolenda","Yordan Minchev","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Nate Darling",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47001,"SBB","SBB",30005347,"Nate Darling","N. Darling","Darling",115,"Sale Pista","Substitution - Out",TRUE,2,1,30,00:01:30,34,33,67591,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"h","Rafael Villar","Lukasz Kolenda","Yordan Minchev","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47101,"SBB","SBB",30004013,"Margiris Normantas","M. Normantas","Normantas",112,"Entra Pista","Substitution - In",TRUE,2,1,30,00:01:30,34,33,67591,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"h","Rafael Villar","Lukasz Kolenda","Yordan Minchev","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47201,"SBB","K&U",30005354,"Yordan Minchev","Y. Minchev","Minchev",115,"Sale Pista","Substitution - Out",FALSE,2,1,30,00:01:30,34,33,67591,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47301,"SBB","K&U",30005343,"Nick Ongenda","N. Ongenda","Ongenda",112,"Entra Pista","Substitution - In",FALSE,2,1,30,00:01:30,34,33,67591,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47401,"SBB","SBB",20212984,"Darrun Hilliard","D. Hilliard","Hilliard",92,"Canasta de 1","Free Throw Made",TRUE,2,1,30,00:01:30,35,33,67609,NA,NA,NA,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,2,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47501,"SBB","SBB",20212984,"Darrun Hilliard","D. Hilliard","Hilliard",92,"Canasta de 1","Free Throw Made",TRUE,2,1,30,00:01:30,36,33,67623,NA,NA,NA,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,3,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",47901,"SBB","SBB",20212056,"Manex Ansorregi","M. Ansorregi","Ansorregi",162,"Personal 3TL","Foul 3FT",TRUE,2,1,19,00:01:19,36,33,67644,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48001,"SBB","K&U",30005344,"Chibuzo Agbo","C. Agbo","Agbo",110,"Falta recibida","Foul Received",FALSE,2,1,19,00:01:19,36,33,67644,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48101,"SBB","K&U",30001243,"Rafael Villar","R. Villar","Villar",119,"Asistencia Falta Recibida","Assist Foul Received",FALSE,2,1,19,00:01:19,36,33,67644,"Rafael Villar","Chibuzo Agbo","Falta recibida",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","JD Notae","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48301,"SBB","K&U",30005444,"JD Notae","JD Notae","Notae",115,"Sale Pista","Substitution - Out",FALSE,2,1,19,00:01:19,36,33,67654,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48401,"SBB","K&U",30005341,"Lucas Beaufort","L. Beaufort","Beaufort",112,"Entra Pista","Substitution - In",FALSE,2,1,19,00:01:19,36,33,67654,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48501,"SBB","K&U",30005344,"Chibuzo Agbo","C. Agbo","Agbo",92,"Canasta de 1","Free Throw Made",FALSE,2,1,19,00:01:19,36,34,67669,NA,NA,NA,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,2,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48601,"SBB","K&U",30005344,"Chibuzo Agbo","C. Agbo","Agbo",96,"Intento fallado de 1","Free Throw Missed",FALSE,2,1,19,00:01:19,36,34,67681,NA,NA,NA,0,0,3,0,0,0,0,0,1,0,0,-1,0,0,0,0,2,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48701,"SBB","K&U",30005344,"Chibuzo Agbo","C. Agbo","Agbo",96,"Intento fallado de 1","Free Throw Missed",FALSE,2,1,19,00:01:19,36,34,67697,NA,NA,NA,0,0,3,0,0,0,0,0,1,0,0,-1,0,0,0,0,2,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",48901,"SBB","SBB",20212984,"Darrun Hilliard","D. Hilliard","Hilliard",104,"Rebote Defensivo","Defensive Rebound",TRUE,2,1,19,00:01:19,36,34,67697,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49001,"SBB","SBB",30003398,"Harald Frey","H. Frey","Frey",94,"Canasta de 3","3-Point Shot Made",TRUE,2,1,4,00:01:04,39,34,67712,NA,NA,NA,0,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,5,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49101,"SBB","SBB",20212984,"Darrun Hilliard","D. Hilliard","Hilliard",108,"Asistencia tiro de 3","Assist 3-Point Shot",TRUE,2,1,4,00:01:04,39,34,67712,"Darrun Hilliard","Harald Frey","Canasta de 3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49401,"SBB","K&U",30005343,"Nick Ongenda","N. Ongenda","Ongenda",100,"Mate","Dunk",FALSE,2,0,51,00:00:51,39,36,67726,NA,NA,NA,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,3,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49501,"SBB","K&U",30001243,"Rafael Villar","R. Villar","Villar",107,"Asistencia tiro de 2","Assist 2-Point Shot",FALSE,2,0,51,00:00:51,39,36,67726,"Rafael Villar","Nick Ongenda","Mate",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,"a","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49601,"SBB","SBB",20212461,"Tryggvi Hlinason","T. Hlinason","Hlinason",93,"Canasta de 2","2-Point Shot Made",TRUE,2,0,33,00:00:33,41,36,67743,NA,NA,NA,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,5,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49801,"SBB","SBB",30003398,"Harald Frey","H. Frey","Frey",107,"Asistencia tiro de 2","Assist 2-Point Shot",TRUE,2,0,33,00:00:33,41,36,67743,"Harald Frey","Tryggvi Hlinason","Canasta de 2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,"h","Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",49901,"SBB","K&U",NA,NA,NA,NA,113,"Tiempo Muerto","Timeout",FALSE,2,0,33,00:00:33,41,36,67748,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,"Rafael Villar","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50101,"SBB","K&U",30001243,"Rafael Villar","R. Villar","Villar",115,"Sale Pista","Substitution - Out",FALSE,2,0,33,00:00:33,41,36,67827,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Lucas Beaufort","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50201,"SBB","K&U",30005341,"Lucas Beaufort","L. Beaufort","Beaufort",115,"Sale Pista","Substitution - Out",FALSE,2,0,33,00:00:33,41,36,67827,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50301,"SBB","K&U",20200243,"Ferran Bassas","F. Bassas","Bassas",112,"Entra Pista","Substitution - In",FALSE,2,0,33,00:00:33,41,36,67827,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50401,"SBB","K&U",30001001,"Pablo Tamba","P. Tamba","Tamba",112,"Entra Pista","Substitution - In",FALSE,2,0,33,00:00:33,41,36,67827,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50601,"SBB","K&U",30005342,"Lukasz Kolenda","L. Kolenda","Kolenda",93,"Canasta de 2","2-Point Shot Made",FALSE,2,0,31,00:00:31,41,38,67870,NA,NA,NA,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,3,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50701,"SBB","K&U",20200243,"Ferran Bassas","F. Bassas","Bassas",107,"Asistencia tiro de 2","Assist 2-Point Shot",FALSE,2,0,31,00:00:31,41,38,67870,"Ferran Bassas","Lukasz Kolenda","Canasta de 2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50801,"SBB","SBB",20212984,"Darrun Hilliard","D. Hilliard","Hilliard",94,"Canasta de 3","3-Point Shot Made",TRUE,2,0,8,00:00:08,44,38,67894,NA,NA,NA,0,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,6,"h","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",50901,"SBB","K&U",20200243,"Ferran Bassas","F. Bassas","Bassas",98,"Intento fallado de 3","3-Point Shot Missed",FALSE,2,0,0,00:00:00,44,38,67910,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,6,"a","Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",51101,"SBB",NA,NA,NA,NA,NA,116,"Final de Periodo","End of the Quarter",FALSE,2,0,0,00:00:00,44,38,67921,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,"Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105375,1,"Semana 1",51201,"SBB",NA,NA,NA,NA,NA,121,"Inicio Periodo","Start of the Quarter",FALSE,3,10,0,00:10:00,44,38,67921,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,"Ferran Bassas","Lukasz Kolenda","Nick Ongenda","Pablo Tamba","Chibuzo Agbo","Tryggvi Hlinason","Darrun Hilliard","Harald Frey","Manex Ansorregi","Margiris Normantas",NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MOB",30005425,"Alex Barcello","A. Barcello","Barcello",599,"Cinco Inicial","Starting Five",FALSE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MOB",30005407,"Brandon Childress","B. Childress","Childress",599,"Cinco Inicial","Starting Five",FALSE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MOB",20211756,"Álex Galán","A. Galán","Galán",599,"Cinco Inicial","Starting Five",FALSE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MBA",30000287,"Kassius Robertson","K. Robertson","Robertson",599,"Cinco Inicial","Starting Five",TRUE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MBA",30005358,"Wes Iwundu","W. Iwundu","Iwundu",599,"Cinco Inicial","Starting Five",TRUE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MBA",20211643,"Artem Pustovyi","A. Pustovyi","Pustovyi",599,"Cinco Inicial","Starting Five",TRUE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MBA",30005359,"James Akinjo","J. Akinjo","Akinjo",599,"Cinco Inicial","Starting Five",TRUE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MBA",20210959,"Chumi Ortega","C. Ortega","Ortega",599,"Cinco Inicial","Starting Five",TRUE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MOB",30003936,"Joel Soriano","J. Soriano","Soriano",599,"Cinco Inicial","Starting Five",FALSE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,10,NA,"MOB",30000294,"Leo Meindl","L. Meindl","Meindl",599,"Cinco Inicial","Starting Five",FALSE,1,10,0,00:10:00,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,301,NA,NA,NA,NA,NA,NA,122,"Inicio de partido","Start of the Game",FALSE,1,10,0,00:10:00,0,0,69877,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,401,NA,NA,NA,NA,NA,NA,121,"Inicio Periodo","Start of the Quarter",FALSE,1,10,0,00:10:00,0,0,69877,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,501,NA,"MBA",20211643,"Artem Pustovyi","A. Pustovyi","Pustovyi",178,"Salto ganado","Won jump",TRUE,1,10,0,00:10:00,0,0,70496,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,601,NA,"MOB",30003936,"Joel Soriano","J. Soriano","Soriano",179,"Salto perdido","Lost jump",FALSE,1,10,0,00:10:00,0,0,70496,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,901,NA,"MBA",30005358,"Wes Iwundu","W. Iwundu","Iwundu",98,"Intento fallado de 3","3-Point Shot Missed",TRUE,1,9,47,00:09:47,0,0,70550,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,1001,NA,"MBA",20211643,"Artem Pustovyi","A. Pustovyi","Pustovyi",101,"Rebote Ofensivo","Offensive Rebound",TRUE,1,9,47,00:09:47,0,0,70550,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,1101,NA,"MBA",20211643,"Artem Pustovyi","A. Pustovyi","Pustovyi",93,"Canasta de 2","2-Point Shot Made",TRUE,1,9,39,00:09:39,2,0,70558,NA,NA,NA,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,2,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,1201,NA,"MOB",30005407,"Brandon Childress","B. Childress","Childress",93,"Canasta de 2","2-Point Shot Made",FALSE,1,9,5,00:09:05,2,2,70592,NA,NA,NA,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,1301,NA,"MOB",30005425,"Alex Barcello","A. Barcello","Barcello",107,"Asistencia tiro de 2","Assist 2-Point Shot",FALSE,1,9,5,00:09:05,2,2,70592,"Alex Barcello","Brandon Childress","Canasta de 2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,1901,NA,"MBA",30005358,"Wes Iwundu","W. Iwundu","Iwundu",93,"Canasta de 2","2-Point Shot Made",TRUE,1,8,46,00:08:46,4,2,70611,NA,NA,NA,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,2,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2026,105376,NA,NA,2001,NA,"MOB",20211756,"Álex Galán","A. Galán","Galán",160,"Personal 1TL","Foul 1FT",FALSE,1,8,46,00:08:46,4,2,70614,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,2,NA,"Alex Barcello","Brandon Childress","Álex Galán","Kassius Robertson","Wes Iwundu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
